,Unnamed: 0,dateTime,deviceId,uid,pressure,temperature,humidity,lat,long,pm1_0,pm2_5,pm10
1771,1771,2020-10-25 01:05:25+05:30,00000000078e6811,0a757156-f25b-4b98-b869-ec79f4b5158f,986.3975,24.03,53.736328,28.579695,77.232986,116.0,204.0,260.0
1775,1775,2020-10-25 01:05:28+05:30,00000000078e6811,67fdbfba-4273-4909-9ca3-5882f1335767,986.393516,24.04,53.748047,28.579594,77.232895,117.0,206.0,261.0
1778,1778,2020-10-25 01:05:31+05:30,00000000078e6811,3ac07018-ab78-42c1-af11-4d0ed74b6ece,986.371328,24.04,53.71582,28.579536,77.232857,119.0,207.0,268.0
1780,1780,2020-10-25 01:05:34+05:30,00000000078e6811,74e10b25-fa7e-4c98-9636-3960114466be,986.351875,24.03,53.71484399999999,28.579525,77.232834,121.0,208.0,272.0
1786,1786,2020-10-25 01:05:40+05:30,00000000078e6811,9f1c2ab6-98a9-4857-bbb0-cf892686fc8b,986.415625,24.06,53.6875,28.579496,77.23281899999998,117.0,206.0,251.0
1789,1789,2020-10-25 01:05:43+05:30,00000000078e6811,391c1cf6-9cf1-419a-9b7c-4c7f10adddde,986.418359,24.06,53.64453100000001,28.579496,77.232803,116.0,201.0,252.0
1792,1792,2020-10-25 01:05:46+05:30,00000000078e6811,3b756e78-4149-4c91-8da6-fa75af3012dd,986.391875,24.06,53.634766000000006,28.579485,77.232796,117.0,208.0,255.0
1795,1795,2020-10-25 01:05:49+05:30,00000000078e6811,3abb8343-f895-4be1-8ca8-91d689309e35,986.400313,24.07,53.63574200000001,28.579479,77.23278,118.0,213.0,263.0
1799,1799,2020-10-25 01:05:52+05:30,00000000078e6811,c56d4d50-ee04-42f7-9465-24e02ea3a5e4,986.389531,24.08,53.616211,28.579472,77.23278,119.0,216.0,277.0
1803,1803,2020-10-25 01:05:55+05:30,00000000078e6811,454c37be-5ed8-43c9-af5b-7ac26dc811e4,986.425156,24.08,53.583984,28.579468,77.232788,121.0,216.0,277.0
1807,1807,2020-10-25 01:05:58+05:30,00000000078e6811,d9b2b246-28ea-4e40-af32-5b7aa1b91f99,986.394844,24.08,53.57421899999999,28.579468,77.232796,121.0,215.0,273.0
1809,1809,2020-10-25 01:06:01+05:30,00000000078e6811,ae4612d6-a153-4d51-b8f9-8bc82055101d,986.389453,24.09,53.575195,28.579468,77.232803,115.0,209.0,275.0
1814,1814,2020-10-25 01:06:04+05:30,00000000078e6811,0248119a-617a-4a4a-87f4-a3c45183bf2e,986.374063,24.1,53.544922,28.579475,77.232811,121.0,220.0,273.0
1818,1818,2020-10-25 01:06:07+05:30,00000000078e6811,3df1f0e4-f91a-4c22-a74f-d95d58529df9,986.411562,24.11,53.53515600000001,28.579475,77.23281899999998,118.0,216.0,281.0
1820,1820,2020-10-25 01:06:10+05:30,00000000078e6811,14baa59e-7974-4818-85c0-5750683b9c9c,986.371406,24.11,53.524414,28.579475,77.232826,118.0,217.0,282.0
1822,1822,2020-10-25 01:06:13+05:30,00000000078e6811,2bc069bd-e2b3-45b7-ab77-f3bec44b6f99,986.425313,24.12,53.494141000000006,28.579479,77.232834,120.0,212.0,277.0
1825,1825,2020-10-25 01:06:16+05:30,00000000078e6811,2c640b8a-7365-4191-8da2-b4d42d891df7,986.334375,24.13,53.453125,28.579475,77.23284100000002,121.0,206.0,278.0
1828,1828,2020-10-25 01:06:19+05:30,00000000078e6811,c4e36256-bec9-4124-b5a4-fa873b6d1308,986.503906,24.13,53.43261700000001,28.579479,77.23284100000002,118.0,200.0,266.0
1829,1829,2020-10-25 01:06:22+05:30,00000000078e6811,87f4fccb-2fa8-4b2b-aba0-3f2fd873278b,986.219531,24.04,53.400391000000006,28.579479,77.232857,116.0,199.0,267.0
1832,1832,2020-10-25 01:06:25+05:30,00000000078e6811,64894da6-b46b-4ccc-b619-d3b8c5d9dfd5,986.335859,24.14,53.37011700000001,28.579479,77.232864,117.0,202.0,266.0
1834,1834,2020-10-25 01:06:28+05:30,00000000078e6811,64de3745-a8c3-4662-9a79-58e672d39ac0,986.42125,24.15,53.362305000000006,28.579479,77.232872,115.0,198.0,252.0
1837,1837,2020-10-25 01:06:31+05:30,00000000078e6811,ed967756-0092-46b2-9dcf-2ef131941c94,986.338438,24.15,53.362305000000006,28.579479,77.232872,116.0,198.0,251.0
1839,1839,2020-10-25 01:06:34+05:30,00000000078e6811,e6f5a3e2-7e2f-40aa-8648-c689170a059f,986.341094,24.16,53.351562,28.579472,77.232887,115.0,204.0,257.0
1842,1842,2020-10-25 01:06:37+05:30,00000000078e6811,68f3f067-dab0-4b10-a9cf-d63b735f9a36,986.377109,24.17,53.321289,28.579468,77.232887,116.0,206.0,261.0
1845,1845,2020-10-25 01:06:40+05:30,00000000078e6811,f33c1193-88fd-4626-bd3f-911553cf8ccc,986.32875,24.18,53.33300799999999,28.579468,77.232895,117.0,208.0,264.0
1846,1846,2020-10-25 01:06:43+05:30,00000000078e6811,18340065-1008-4e7d-9ff1-6d384c2a3655,986.374375,24.18,53.30175799999999,28.579472,77.232895,117.0,205.0,267.0
1849,1849,2020-10-25 01:06:49+05:30,00000000078e6811,1ef2db61-77a7-4de2-b280-42564e809cce,986.382656,24.2,53.272461,28.579468,77.232895,118.0,196.0,258.0
1850,1850,2020-10-25 01:06:52+05:30,00000000078e6811,fb83dac7-52c1-4f20-b8f1-d6aa1a16e452,986.328906,24.21,53.251953,28.579468,77.232895,117.0,201.0,256.0
1853,1853,2020-10-25 01:06:55+05:30,00000000078e6811,1a752adc-7102-4c06-9d40-7f7c8f633047,986.027656,24.03,53.220703,28.579468,77.232887,117.0,205.0,268.0
1856,1856,2020-10-25 01:06:58+05:30,00000000078e6811,168e437b-bfc7-4b0f-8d0e-6c5f51695f95,986.346875,24.22,53.25488299999999,28.579464,77.232887,116.0,205.0,271.0
1858,1858,2020-10-25 01:07:01+05:30,00000000078e6811,201ecfb3-0192-4db8-8078-63b45a6c0fbf,986.357969,24.24,53.235352,28.57946,77.232887,116.0,213.0,286.0
1861,1861,2020-10-25 01:07:04+05:30,00000000078e6811,eb095665-7fad-41d6-814f-6f0d8bf39d36,986.330312,24.24,53.171875,28.579456,77.232887,117.0,215.0,287.0
1864,1864,2020-10-25 01:07:10+05:30,00000000078e6811,7f869b2c-0a2a-40c1-abd4-66f70340a2a9,986.3525,24.26,53.142578,28.579443,77.232887,117.0,215.0,276.0
1868,1868,2020-10-25 01:07:16+05:30,00000000078e6811,e5a999fe-e3fe-4bb1-8645-534036a6bbc1,986.341563,24.28,53.08203100000001,28.579428000000004,77.232887,116.0,208.0,272.0
1870,1870,2020-10-25 01:07:19+05:30,00000000078e6811,bb289e9e-a298-4c30-a348-cfeeb11f208e,986.276719,24.23,53.034180000000006,28.579418,77.232895,114.0,207.0,276.0
1872,1872,2020-10-25 01:07:22+05:30,00000000078e6811,f238778e-936c-4a76-b643-895d13ae80e4,986.333125,24.29,52.999023,28.579411,77.232895,115.0,208.0,282.0
1874,1874,2020-10-25 01:07:25+05:30,00000000078e6811,5d245a8a-6a78-4131-83be-a17a9793996d,986.340234,24.3,52.98925799999999,28.579414,77.232895,115.0,207.0,276.0
1876,1876,2020-10-25 01:07:28+05:30,00000000078e6811,65d5637f-d375-45cd-902e-a0f88fa37d88,986.347188,24.3,52.947266000000006,28.579418,77.232895,116.0,202.0,254.0
1878,1878,2020-10-25 01:07:31+05:30,00000000078e6811,9dc384a2-8967-46ef-8d8a-101e9dbeccc7,986.329062,24.31,52.958984,28.579414,77.23290300000002,117.0,203.0,247.0
1880,1880,2020-10-25 01:07:34+05:30,00000000078e6811,ca5651c8-238a-424f-ac8c-c3f157eb3fbf,986.265625,24.29,52.924805000000006,28.579411,77.23290300000002,116.0,196.0,245.0
1882,1882,2020-10-25 01:07:37+05:30,00000000078e6811,345187f2-32d2-4379-8e2f-a248482d1250,986.344297,24.33,52.887695,28.579399,77.23291,118.0,197.0,243.0
1884,1884,2020-10-25 01:07:40+05:30,00000000078e6811,01e1b5c4-b903-40ae-8212-bcd917537dbc,986.283672,24.33,52.866211,28.579390000000004,77.23291,116.0,195.0,244.0
1886,1886,2020-10-25 01:07:43+05:30,00000000078e6811,626361b2-c483-488f-9fb0-636316d9bbd5,986.300156,24.34,52.81640600000001,28.579386,77.23291,120.0,202.0,250.0
1887,1887,2020-10-25 01:07:46+05:30,00000000078e6811,b89aa316-5fe0-451e-987e-b9fb41c42942,986.327656,24.35,52.784180000000006,28.579382,77.23291800000001,116.0,194.0,234.0
1890,1890,2020-10-25 01:07:49+05:30,00000000078e6811,f03a404b-2076-48f3-a975-63d675d30a82,986.345937,24.37,52.797852,28.579382,77.23291800000001,114.0,196.0,238.0
1894,1894,2020-10-25 01:07:55+05:30,00000000078e6811,ccc59ea9-668d-4b40-971c-2fa384ab498d,986.347344,24.39,52.77832,28.579367,77.23291,115.0,200.0,257.0
1896,1896,2020-10-25 01:07:58+05:30,00000000078e6811,e067d101-689b-444f-9e93-d4bb2d1cafa3,986.312812,24.39,52.726562,28.579367,77.23291,114.0,198.0,255.0
1898,1898,2020-10-25 01:08:01+05:30,00000000078e6811,1f9fa4e8-707e-4cb9-a0a3-a0698df31928,986.333437,24.4,52.685547,28.579363,77.23291,113.0,195.0,249.0
1900,1900,2020-10-25 01:08:04+05:30,00000000078e6811,9f68b1a8-9060-43b5-87e1-2419da1db772,986.361016,24.41,52.623047,28.579363,77.23291,114.0,197.0,244.0
1902,1902,2020-10-25 01:08:07+05:30,00000000078e6811,31ef2fb9-f795-4127-a85d-da6ac455b007,986.378984,24.41,52.602539,28.579357,77.23290300000002,114.0,197.0,246.0
1905,1905,2020-10-25 01:08:10+05:30,00000000078e6811,8a4cc92d-e167-4685-9d37-ae90bd3d42cd,986.358203,24.43,52.615234,28.579357,77.23290300000002,112.0,195.0,247.0
1907,1907,2020-10-25 01:08:16+05:30,00000000078e6811,cd3421e8-efa2-404e-b7b2-560ae9c47af2,986.315469,24.45,52.575195,28.579357,77.232887,111.0,196.0,252.0
1912,1912,2020-10-25 01:08:22+05:30,00000000078e6811,449714a2-acf8-41e0-a62b-92afe583b9bd,986.341797,24.47,52.482422,28.579363,77.232872,114.0,207.0,258.0
1914,1914,2020-10-25 01:08:25+05:30,00000000078e6811,1a72f877-73f8-437e-a9ea-9287d3c2c963,986.348594,24.48,52.47363299999999,28.579363,77.232864,114.0,208.0,262.0
1916,1916,2020-10-25 01:08:28+05:30,00000000078e6811,a17fe42e-4a91-46f2-97b5-51b6ef9c525b,986.329375,24.48,52.443359,28.579363,77.232864,116.0,212.0,273.0
1918,1918,2020-10-25 01:08:31+05:30,00000000078e6811,31e73f54-0fdb-44b3-be13-7d76ba52cbd3,986.300156,24.49,52.421875,28.57937,77.232864,116.0,212.0,284.0
1921,1921,2020-10-25 01:08:34+05:30,00000000078e6811,907e05a2-2b3c-4966-b6a5-a19dc862f916,985.979844,24.31,52.369141,28.57937,77.232857,117.0,210.0,288.0
1922,1922,2020-10-25 01:08:37+05:30,00000000078e6811,2e1485fe-40d3-4383-a994-9e8a3bc810a0,986.308516,24.51,52.361328,28.57937,77.232864,114.0,206.0,276.0
1924,1924,2020-10-25 01:08:40+05:30,00000000078e6811,9bc6472a-e4a5-46e2-9ab3-88918e242e2d,986.321094,24.52,52.34082,28.579374,77.232872,115.0,201.0,267.0
1927,1927,2020-10-25 01:08:43+05:30,00000000078e6811,55de3677-ee80-4b76-94c6-437c1a805ca7,986.370781,24.53,52.353516,28.579374,77.232872,113.0,196.0,251.0
1929,1929,2020-10-25 01:08:46+05:30,00000000078e6811,55bc8530-71a1-40e0-9697-b21d15848700,986.3075,24.54,52.333984,28.579378,77.232872,112.0,198.0,250.0
1931,1931,2020-10-25 01:08:49+05:30,00000000078e6811,06fedacc-6824-492e-a1e8-413de15fde24,986.332344,24.56,52.334961,28.579374,77.232872,115.0,196.0,246.0
1933,1933,2020-10-25 01:08:52+05:30,00000000078e6811,5a49da1b-3e84-4eb3-a5bf-30db427bd02d,986.352969,24.57,52.293945,28.579378,77.23288000000002,111.0,189.0,240.0
1938,1938,2020-10-25 01:08:58+05:30,00000000078e6811,95a77095-9875-43ac-a103-5e73d2a059b9,986.335078,24.59,52.244141,28.579386,77.23288000000002,114.0,200.0,252.0
1940,1940,2020-10-25 01:09:01+05:30,00000000078e6811,a15275bb-0c49-4343-be7a-a65ed779b9d9,986.325156,24.59,52.234375,28.579395,77.232887,114.0,202.0,256.0
1945,1945,2020-10-25 01:09:07+05:30,00000000078e6811,2f0ab716-e2f0-4845-8874-900df5480e6b,986.315781,24.61,52.224609,28.579414,77.23290300000002,116.0,210.0,267.0
1948,1948,2020-10-25 01:09:10+05:30,00000000078e6811,bba82de4-1a55-418b-8243-eb1caa037544,986.292266,24.62,52.206055,28.579418,77.23290300000002,117.0,210.0,268.0
1951,1951,2020-10-25 01:09:16+05:30,00000000078e6811,fd57dc6b-974a-437c-a66a-a8024a531676,986.326563,24.65,52.134766,28.579411,77.232895,113.0,199.0,248.0
1953,1953,2020-10-25 01:09:19+05:30,00000000078e6811,6bbfc6fa-01a8-4c5a-b542-7cd3c9c57107,986.24375,24.6,52.150391,28.579403000000006,77.23288000000002,113.0,196.0,243.0
1956,1956,2020-10-25 01:09:22+05:30,00000000078e6811,2a78bc7d-2218-4ccf-8e69-cc1260710ac6,986.312969,24.66,52.147461,28.579407,77.23288000000002,115.0,195.0,245.0
1958,1958,2020-10-25 01:09:25+05:30,00000000078e6811,00d28853-b546-4a13-82e0-974858ff409f,986.377813,24.67,52.105469,28.579407,77.232872,114.0,189.0,241.0
1960,1960,2020-10-25 01:09:28+05:30,00000000078e6811,61e8bfa5-24ba-4781-8e9a-63185746e479,986.350156,24.68,52.076172,28.579411,77.232864,115.0,188.0,235.0
1962,1962,2020-10-25 01:09:31+05:30,00000000078e6811,6aa64a51-f384-47f3-ab86-0ab618c6ae1c,986.361406,24.7,52.077148,28.579411,77.232864,115.0,189.0,237.0
1964,1964,2020-10-25 01:09:34+05:30,00000000078e6811,3589fad9-6f32-43e0-8423-52ddc3d7c974,986.336719,24.71,52.057617,28.579411,77.232857,117.0,191.0,233.0
1970,1970,2020-10-25 01:09:40+05:30,00000000078e6811,34aef7bf-6924-4699-b990-c2bb4486d8f2,986.213438,24.64,52.039062,28.579411,77.232857,112.0,193.0,222.0
1974,1974,2020-10-25 01:09:43+05:30,00000000078e6811,ec2f0900-67f8-45b2-9378-3edbe0e63e75,986.278594,24.74,52.018555,28.579414,77.232857,115.0,208.0,237.0
1980,1980,2020-10-25 01:09:49+05:30,00000000078e6811,27e3c45b-4c95-480f-91e6-9584f8d5bb05,986.336719,24.76,51.978516,28.579414,77.23284100000002,113.0,198.0,236.0
1982,1982,2020-10-25 01:09:52+05:30,00000000078e6811,b910582e-7fb0-41a8-bd47-460a4592f11f,986.327188,24.76,51.948242,28.579414,77.23284100000002,114.0,197.0,239.0
1985,1985,2020-10-25 01:09:55+05:30,00000000078e6811,46311251-ac05-476e-93bc-fd55c404fe3b,986.350312,24.78,51.908203,28.579414,77.232834,114.0,192.0,238.0
1987,1987,2020-10-25 01:09:58+05:30,00000000078e6811,9c5b33b0-5278-4314-81b6-328cd7d454d8,986.317344,24.79,51.897461,28.579414,77.232834,115.0,192.0,237.0
1989,1989,2020-10-25 01:10:01+05:30,00000000078e6811,b056e861-7304-42d2-bc3f-c363e6716598,986.314531,24.81,51.858398,28.579411,77.232826,113.0,194.0,234.0
1993,1993,2020-10-25 01:10:07+05:30,00000000078e6811,da92d006-df54-4bb1-b034-f5ffc4a8caac,986.322656,24.84,51.850586,28.579407,77.23281899999998,110.0,189.0,230.0
1995,1995,2020-10-25 01:10:10+05:30,00000000078e6811,bf539c94-3db1-42c0-aafe-a4555b1d7e54,986.317266,24.84,51.841797,28.579407,77.23281899999998,115.0,202.0,259.0
2000,2000,2020-10-25 01:10:17+05:30,00000000078e6811,f46443a3-1742-4743-8a94-ff75da1c18ba,986.315938,24.86,51.791016,28.579414,77.232811,112.0,198.0,259.0
2003,2003,2020-10-25 01:10:20+05:30,00000000078e6811,10baf16a-4bd8-4890-ae11-34be420ff094,985.922109,24.62,51.72168,28.579414,77.232811,114.0,205.0,273.0
2005,2005,2020-10-25 01:10:23+05:30,00000000078e6811,063149ac-b565-4601-881e-a7756ecf2ea4,986.307656,24.88,51.6875,28.579418,77.232811,115.0,207.0,276.0
2007,2007,2020-10-25 01:10:26+05:30,00000000078e6811,a3fec371-6ef3-442f-9b58-ebb19e1cea71,986.318672,24.9,51.657227,28.579424,77.23281899999998,115.0,205.0,277.0
2010,2010,2020-10-25 01:10:29+05:30,00000000078e6811,0beb75b5-d435-4d85-829b-68cd087c1c9a,986.36,24.91,51.62793,28.579424,77.232811,116.0,207.0,276.0
2012,2012,2020-10-25 01:10:32+05:30,00000000078e6811,f130ac91-dd81-4fd7-81c8-1dfb960e420d,986.228984,24.88,51.592773,28.579428000000004,77.232811,115.0,207.0,277.0
2015,2015,2020-10-25 01:10:35+05:30,00000000078e6811,27504576-3d0d-4c99-9d19-ca9094af9db5,986.315781,24.92,51.53418,28.579432,77.232811,114.0,205.0,282.0
2017,2017,2020-10-25 01:10:38+05:30,00000000078e6811,5a14620f-d4f1-428a-977a-d2e206516118,986.350469,24.94,51.525391,28.579439,77.232803,116.0,207.0,279.0
2020,2020,2020-10-25 01:10:41+05:30,00000000078e6811,59552027-1297-4f1b-b114-3dce210435f5,986.331172,24.95,51.453125,28.579443,77.232803,113.0,203.0,270.0
2022,2022,2020-10-25 01:10:44+05:30,00000000078e6811,695920a6-9727-49e1-92b8-fb1cc7c2d0b3,986.32,24.96,51.454102,28.579443,77.232803,113.0,208.0,268.0
2027,2027,2020-10-25 01:10:50+05:30,00000000078e6811,b53f960c-0817-42d1-af4c-66fc12758078,986.353125,24.98,51.330078,28.579363,77.23273499999998,113.0,203.0,263.0
2030,2030,2020-10-25 01:10:53+05:30,00000000078e6811,c54da3a9-e5f8-4607-9d3a-d56bd00a6bd3,986.343594,24.99,51.319336,28.579342,77.232712,114.0,202.0,264.0
2035,2035,2020-10-25 01:10:59+05:30,00000000078e6811,c4f1b8e1-2be1-4930-9758-5f5857f07880,986.336406,25.01,51.259766,28.579338,77.232712,114.0,198.0,260.0
2037,2037,2020-10-25 01:11:02+05:30,00000000078e6811,3a940f60-7a95-4d64-9d8f-0e904c679247,986.335156,25.02,51.228516,28.57935,77.23271899999997,113.0,197.0,262.0
2042,2042,2020-10-25 01:11:05+05:30,00000000078e6811,fb9831b4-6493-4bd9-971a-3ab5eb1dc207,986.335078,25.03,51.188477,28.579363,77.232742,115.0,196.0,264.0
2044,2044,2020-10-25 01:11:08+05:30,00000000078e6811,0d514c2f-c262-4874-a84c-33a99d20543b,986.312969,25.05,51.15918,28.57937,77.23275,115.0,202.0,265.0
2046,2046,2020-10-25 01:11:11+05:30,00000000078e6811,dac6e7e3-cfcd-46ef-84f6-12405f8b98cd,986.289531,25.05,51.126953,28.57937,77.23275,116.0,206.0,257.0
2051,2051,2020-10-25 01:11:17+05:30,00000000078e6811,83e242ee-d91a-424e-8021-e9591c97c898,986.303281,25.07,51.043945,28.579386,77.232765,116.0,212.0,267.0
2054,2054,2020-10-25 01:11:20+05:30,00000000078e6811,e16351ce-e8f7-4335-b5cf-052025eb7c78,986.324062,25.09,51.015625,28.579395,77.232773,115.0,207.0,264.0
2055,2055,2020-10-25 01:11:23+05:30,00000000078e6811,0f492bfe-210e-4c6c-96d3-3b4013607fa3,986.340547,25.1,50.974609,28.579399,77.23278,116.0,203.0,262.0
2057,2057,2020-10-25 01:11:26+05:30,00000000078e6811,c648f254-6d72-41dd-8ca2-9b996102eac6,986.352969,25.12,50.987305,28.579399,77.23278,115.0,203.0,258.0
2058,2058,2020-10-25 01:11:29+05:30,00000000078e6811,1e71ec88-1189-4c2c-9a1a-63d91bf71ddd,986.290781,25.12,50.945312,28.579403000000006,77.23278,114.0,196.0,244.0
2059,2059,2020-10-25 01:11:32+05:30,00000000078e6811,97cbc023-3989-494f-8007-56609d556c73,986.372344,25.14,50.905273,28.579403000000006,77.23278,112.0,194.0,236.0
2061,2061,2020-10-25 01:11:35+05:30,00000000078e6811,a473e7a3-39ea-4ca2-9329-b0f358adcabd,986.363906,25.15,50.842773,28.579403000000006,77.23278,113.0,192.0,237.0
2062,2062,2020-10-25 01:11:41+05:30,00000000078e6811,4e578bd2-7d54-40bb-9001-bfbbc3dc828a,986.333594,25.18,50.802734,28.579411,77.23278,112.0,190.0,235.0
2064,2064,2020-10-25 01:11:44+05:30,00000000078e6811,64f27caa-dd17-4263-a898-a949f4aadd5f,986.325156,25.18,50.761719,28.579414,77.232788,113.0,191.0,235.0
2066,2066,2020-10-25 01:11:47+05:30,00000000078e6811,71434c6e-37a8-4f1e-b8e3-3fb7833377c8,986.276719,25.18,50.741211,28.579418,77.232788,113.0,191.0,229.0
2067,2067,2020-10-25 01:11:50+05:30,00000000078e6811,e4b506ce-48c8-491d-b7cd-8566d23e1ac6,986.344531,25.2,50.701172,28.579414,77.232788,113.0,193.0,235.0
2068,2068,2020-10-25 01:11:53+05:30,00000000078e6811,f2d9927c-a1df-4c32-8f4a-84b4aa251734,986.334766,25.22,50.669922,28.579407,77.23278,115.0,192.0,229.0
2070,2070,2020-10-25 01:11:56+05:30,00000000078e6811,af3fea49-b80a-40c2-afa7-6c8b144b170b,986.287812,25.22,50.618164,28.579407,77.232773,113.0,187.0,231.0
2071,2071,2020-10-25 01:11:59+05:30,00000000078e6811,09d21769-3602-4aad-b804-4af85aeb03b3,986.322344,25.24,50.577148,28.579407,77.232773,112.0,179.0,225.0
2073,2073,2020-10-25 01:12:02+05:30,00000000078e6811,0ccf54d8-2f7a-4f16-a0cd-120a842744e3,986.349844,25.25,50.537109,28.579407,77.232773,113.0,183.0,225.0
2074,2074,2020-10-25 01:12:05+05:30,00000000078e6811,53fe1162-df17-49bb-90c3-54c151e528a5,986.275234,25.25,50.505859,28.579407,77.232773,113.0,189.0,224.0
2076,2076,2020-10-25 01:12:08+05:30,00000000078e6811,02c8835e-28d2-44de-9c02-a0a4f07a7ed0,986.284766,25.26,50.464844,28.579407,77.232773,110.0,187.0,217.0
2077,2077,2020-10-25 01:12:11+05:30,00000000078e6811,35b3e4e4-0b7a-4069-b4f0-250e24a5ee84,986.285,25.28,50.43457,28.579407,77.232773,115.0,197.0,229.0
2079,2079,2020-10-25 01:12:14+05:30,00000000078e6811,e323021c-0279-440c-b0ff-2094b5ae4c7a,986.305625,25.29,50.415039,28.579407,77.232773,111.0,188.0,221.0
2081,2081,2020-10-25 01:12:17+05:30,00000000078e6811,3205e10b-8f78-46cc-9df6-7a82503959be,986.244844,25.29,50.415039,28.579414,77.232788,109.0,186.0,221.0
2083,2083,2020-10-25 01:12:20+05:30,00000000078e6811,12cad430-1244-4e15-bb97-7809b180ef8c,986.312578,25.31,50.354492,28.579418,77.232788,110.0,181.0,216.0
2084,2084,2020-10-25 01:12:23+05:30,00000000078e6811,5f99f25a-1717-4f9b-8f8a-059a5f791cc7,986.304219,25.31,50.333008,28.579418,77.232788,111.0,182.0,219.0
2085,2085,2020-10-25 01:12:26+05:30,00000000078e6811,c8da69f2-837b-489c-88b7-8f051344e179,986.294531,25.32,50.28125,28.579428000000004,77.232796,112.0,180.0,213.0
2087,2087,2020-10-25 01:12:29+05:30,00000000078e6811,640309ec-a1b8-4998-b532-2bb45abe6c18,986.306875,25.34,50.251953,28.579435,77.232803,110.0,179.0,212.0
2088,2088,2020-10-25 01:12:32+05:30,00000000078e6811,58ba6ac7-a4c4-478f-b555-8ca458798e9f,986.409063,25.35,50.178711,28.579439,77.23281899999998,111.0,179.0,212.0
2090,2090,2020-10-25 01:12:35+05:30,00000000078e6811,3667ee75-b173-4eeb-8b01-3e0aa247281d,986.29625,25.37,50.138672,28.579439,77.232826,110.0,178.0,207.0
2091,2091,2020-10-25 01:12:38+05:30,00000000078e6811,e24f2059-0fa0-4c55-8c99-25f6e07a4995,986.283516,25.37,50.118164,28.579435,77.232826,109.0,178.0,206.0
2093,2093,2020-10-25 01:12:41+05:30,00000000078e6811,63c19243-0c4b-4d60-8ec4-c591e1bc7e3e,986.29875,25.39,50.120117,28.579432,77.232826,109.0,175.0,203.0
2095,2095,2020-10-25 01:12:44+05:30,00000000078e6811,480a2f77-08f8-49ff-9181-3d3e5a77710c,986.277812,25.4,50.089844,28.579432,77.232826,109.0,177.0,206.0
2096,2096,2020-10-25 01:12:47+05:30,00000000078e6811,50248e11-e6e9-4b4f-9616-d496b5a94954,986.308437,25.41,50.069336,28.579424,77.232826,111.0,176.0,202.0
2097,2097,2020-10-25 01:12:50+05:30,00000000078e6811,edbfe2fe-0460-4975-95da-b1c545d68594,986.27375,25.43,50.039062,28.579424,77.232826,111.0,178.0,199.0
2099,2099,2020-10-25 01:12:53+05:30,00000000078e6811,4aaa8341-f96e-4661-b1ea-548f21ac4f2f,986.243281,25.4,50.004883,28.579414,77.232826,113.0,179.0,201.0
2100,2100,2020-10-25 01:12:56+05:30,00000000078e6811,23abcea3-781c-46a7-9fd0-1a5e3da37354,986.313828,25.45,49.999023,28.579411,77.23281899999998,111.0,180.0,208.0
2102,2102,2020-10-25 01:13:02+05:30,00000000078e6811,02957fe7-7089-4262-b94a-889b795a66be,986.298594,25.47,49.958984,28.579407,77.232811,112.0,192.0,233.0
2103,2103,2020-10-25 01:13:05+05:30,00000000078e6811,6386f1da-69db-4205-9a37-477477247536,986.26125,25.44,49.924805,28.579407,77.232811,109.0,186.0,213.0
2104,2104,2020-10-25 01:13:08+05:30,00000000078e6811,39c909a6-2c05-4e42-a12d-cdc52f3f69dd,986.353672,25.49,49.941406,28.579403000000006,77.232811,108.0,183.0,205.0
2106,2106,2020-10-25 01:13:11+05:30,00000000078e6811,dd529242-5d8b-47fa-8efc-7ad8bcc22d9c,986.313516,25.51,49.911133,28.579399,77.232803,109.0,181.0,207.0
2107,2107,2020-10-25 01:13:14+05:30,00000000078e6811,3087eaa7-b0d7-4ba3-bfcc-7a856d46e05d,986.306563,25.51,49.869141,28.579390000000004,77.232796,109.0,181.0,208.0
2109,2109,2020-10-25 01:13:17+05:30,00000000078e6811,994a52e7-2450-45a5-b08f-4a5469a894cf,986.296875,25.52,49.795898,28.579390000000004,77.232796,111.0,183.0,214.0
2111,2111,2020-10-25 01:13:20+05:30,00000000078e6811,fbc951c6-951d-41c7-8020-d9779e4830c7,986.325938,25.53,49.765625,28.579386,77.232796,111.0,190.0,219.0
2112,2112,2020-10-25 01:13:23+05:30,00000000078e6811,e1277ae1-52db-4182-a881-eddf01d5baae,986.267734,25.54,49.756836,28.579386,77.232796,111.0,193.0,217.0
2113,2113,2020-10-25 01:13:26+05:30,00000000078e6811,584dfd0d-d9b7-406a-ad40-e6ec6ee43ee6,986.29,25.55,49.725586,28.579386,77.232803,112.0,191.0,215.0
2116,2116,2020-10-25 01:13:32+05:30,00000000078e6811,d7a72ed7-4101-4892-b34f-de1f44b65265,986.193281,25.51,49.678711,28.579382,77.232803,108.0,185.0,220.0
2117,2117,2020-10-25 01:13:35+05:30,00000000078e6811,040c7d03-a673-4cac-bdc2-d28450ddaa66,986.267656,25.58,49.612305,28.579386,77.23281899999998,108.0,178.0,213.0
2119,2119,2020-10-25 01:13:38+05:30,00000000078e6811,1b282dd3-1f39-40c7-90eb-fd9f66c0b139,986.229141,25.59,49.592773,28.579386,77.23281899999998,106.0,178.0,214.0
2120,2120,2020-10-25 01:13:41+05:30,00000000078e6811,99e7c488-874a-4e5f-b59e-8e09ba3d415f,986.293906,25.6,49.551758,28.579395,77.232826,109.0,182.0,211.0
